bat1,bat2,coswarming,relatedness,sexage,max_co_occurrence,days
ID003,ID051,0,0,FAO-FAY,206,0
ID003,ID052,0,0,FAO-FAO,1,0
ID003,ID054,0,0.12,FAO-FAY,59,0
ID003,ID055,0,0,FAO-FAO,24,3
ID003,ID056,0,0,FAO-FAO,242,0
ID003,ID057,0,0.153,FAO-FAO,60,0
ID003,ID058,0,0.078,FAO-FAO,80,2
ID003,ID060,0,0.255,FAO-FAY,131,0
ID003,ID061,0,0.048,FAO-FAO,14,0
ID003,ID062,0,0.199,FAO-FAY,59,0
ID003,ID063,0,0,FAO-FAO,234,2
ID003,ID064,4,0.139,FAO-FAO,285,21
ID003,ID065,0,0.05,FAO-FAO,8,0
ID003,ID066,0,0.07,FAO-FAY,41,0
ID003,ID067,0,0.094,FAO-FAY,6,0
ID003,ID069,0,0.243,FAO-FAY,3,0
ID003,ID070,0,0.102,FAO-FAY,40,0
ID003,ID071,0,0.142,FAO-FAO,126,6
ID003,ID072,0,0.066,FAO-FAO,46,0
ID003,ID073,0,0.024,FAO-FAO,155,0
ID003,ID074,0,0.076,FAO-FAO,285,20
ID003,ID081,0,0,FAO-FAY,134,0
ID003,ID082,0,0,FAO-FAO,285,0
ID003,ID083,0,0,FAO-FAO,49,0
ID003,ID084,0,0.22,FAO-FAY,143,0
ID003,ID085,0,0.122,FAO-FAO,176,0
ID003,ID086,0,0.014,FAO-FAO,134,0
ID003,ID087,0,0.059,FAO-FAO,160,0
ID003,ID088,0,0.134,FAO-FAO,285,12
ID003,ID089,0,0,FAO-FAY,76,0
ID003,ID092,1,0.059,FAO-FAO,255,13
ID003,ID093,0,0.059,FAO-FAO,265,3
ID003,ID094,0,0.373,FAO-FAY,285,2
ID003,ID095,0,0,FAO-FAO,285,15
ID003,ID096,0,0.268,FAO-FAO,125,0
ID003,ID097,0,0.133,FAO-FAO,67,0
ID003,ID098,0,0.035,FAO-FAO,220,5
ID003,ID099,0,0,FAO-FAY,214,0
ID003,ID100,0,0.059,FAO-FAO,207,10
ID003,ID102,0,0.031,FAO-FAO,285,9
ID003,ID103,9,0,FAO-FAO,285,15
ID003,ID104,0,0,FAO-FAO,285,9
ID003,ID105,0,0,FAO-FAY,164,0
ID003,ID106,0,0.309,FAO-FAO,76,0
ID003,ID107,0,0.082,FAO-FAY,255,0
ID003,ID109,0,0,FAO-FAY,47,0
ID003,ID110,0,0,FAO-FAO,285,18
ID003,ID111,0,0.066,FAO-FAO,72,0
ID003,ID112,0,0,FAO-FAO,144,15
ID003,ID113,0,0,FAO-FAO,34,1
ID003,ID114,0,0,FAO-FAO,187,4
ID003,ID115,0,0.195,FAO-FAO,89,5
ID003,ID116,0,0.045,FAO-FAO,285,24
ID003,ID117,0,0,FAO-FAY,196,15
ID003,ID118,0,0,FAO-FAO,13,0
ID003,ID119,0,0,FAO-FAY,285,11
ID003,ID120,0,0,FAO-FAO,285,31
ID003,ID122,0,0,FAO-FAO,30,0
ID003,ID123,0,0,FAO-FAO,267,19
ID003,ID124,0,0,FAO-FAO,141,0
ID003,ID125,0,0.022,FAO-FAY,127,0
ID003,ID126,0,0.116,FAO-FAO,285,11
ID003,ID129,0,0,FAO-FAO,161,6
ID003,ID130,0,0,FAO-FAO,285,14
ID003,ID131,0,0,FAO-FAY,4,0
ID003,ID132,0,0.032,FAO-FAY,39,0
ID003,ID133,2,0.023,FAO-FAO,285,23
ID003,ID135,0,0.131,FAO-JUV,2,0
ID003,ID136,0,0,FAO-JUV,38,0
ID003,ID137,0,0.047,FAO-JUV,75,0
ID003,ID138,0,0,FAO-JUV,68,0
ID003,ID139,0,0.044,FAO-JUV,149,0
ID003,ID140,0,0.031,FAO-JUV,72,0
ID003,ID142,0,0,FAO-JUV,51,0
ID003,ID143,0,0,FAO-FAO,285,12
ID003,ID144,0,0.177,FAO-FAO,17,0
ID003,ID145,0,0.024,FAO-JUV,121,0
ID003,ID146,0,0.321,FAO-JUV,186,0
ID003,ID147,0,0.06,FAO-JUV,11,0
ID003,ID148,0,0.061,FAO-JUV,27,0
ID003,ID149,0,0,FAO-JUV,28,0
ID003,ID150,0,0.058,FAO-JUV,95,0
ID003,ID151,0,0.083,FAO-JUV,94,0
ID003,ID152,0,0,FAO-JUV,77,0
ID003,ID153,0,0,FAO-JUV,74,0
ID003,ID154,0,0,FAO-JUV,37,0
ID003,ID155,0,0.023,FAO-JUV,112,0
ID003,ID156,0,0.039,FAO-FAO,125,0
ID003,ID157,0,0,FAO-FAY,100,3
ID003,ID158,0,0,FAO-FAO,54,10
ID003,ID160,0,0.025,FAO-JUV,65,0
ID003,ID161,0,0.04,FAO-JUV,21,0
ID003,ID162,0,0.163,FAO-JUV,21,0
ID003,ID164,0,0,FAO-JUV,49,0
ID003,ID165,0,0,FAO-JUV,54,0
ID003,ID166,0,0.029,FAO-FAY,114,6
ID003,ID168,0,0,FAO-JUV,23,0
ID003,ID169,0,0,FAO-JUV,37,0
ID003,ID170,0,0.008,FAO-JUV,14,0
ID003,ID171,0,0.097,FAO-FAY,58,6
ID003,ID173,0,0,FAO-FAY,8,0
ID003,ID174,0,0.004,FAO-FAY,92,5
ID003,ID175,0,0.185,FAO-FAY,157,3
ID003,ID176,0,0.225,FAO-JUV,14,0
ID003,ID177,0,0,FAO-JUV,190,0
ID003,ID178,0,0.049,FAO-JUV,3,0
ID003,ID179,0,0.083,FAO-JUV,44,0
ID003,ID182,0,0.032,FAO-JUV,3,0
ID003,ID183,0,0,FAO-FAY,238,11
ID003,ID184,0,0,FAO-FAO,86,0
ID003,ID186,0,0.144,FAO-FAO,119,8
ID003,ID187,0,0,FAO-FAO,23,3
ID003,ID188,0,0.143,FAO-JUV,1,0
ID003,ID191,0,0.137,FAO-JUV,45,0
ID003,ID192,0,0.032,FAO-JUV,15,0
ID003,ID193,0,0.067,FAO-JUV,4,0
ID003,ID195,0,0.035,FAO-FAY,51,5
ID003,ID198,0,0,FAO-JUV,15,0
ID003,ID199,0,0.052,FAO-JUV,21,0
ID003,ID201,0,0.039,FAO-FAY,97,6
ID003,ID202,0,0,FAO-FAO,1,0
ID003,ID205,0,0.08,FAO-FAO,193,14
ID003,ID206,8,0,FAO-FAO,222,24
ID003,ID208,0,0.243,FAO-FAO,285,0
ID003,ID210,0,0.13,FAO-JUV,5,0
ID003,ID212,0,0,FAO-FAO,7,0
ID003,ID213,0,0,FAO-FAO,21,0
ID003,ID216,0,0,FAO-FAO,29,0
ID003,ID217,0,0.215,FAO-FAY,29,1
ID003,ID218,0,0.401,FAO-FAY,171,29
ID003,ID219,0,0.024,FAO-FAY,5,1
ID003,ID223,0,0.094,FAO-FAO,22,0
ID003,ID225,0,0.018,FAO-JUV,19,0
ID003,ID227,0,0,FAO-FAY,67,1
ID003,ID228,0,0.026,FAO-FAY,150,0
ID003,ID229,0,0,FAO-FAY,145,13
ID003,ID232,0,0,FAO-FAY,3,0
ID003,ID236,0,0.123,FAO-FAO,10,0
ID003,ID238,0,0.134,FAO-FAY,106,0
ID003,ID244,0,0,FAO-FAY,61,3
ID003,ID246,3,0.5,FAO-FAY,11,2
ID003,ID249,0,0,FAO-FAY,109,10
ID003,ID254,0,0,FAO-FAY,6,0
ID003,ID256,7,0,FAO-FAY,285,19
ID003,ID261,11,0,FAO-FAY,89,1
ID003,ID280,0,0.062,FAO-FAO,123,7
ID003,ID281,0,0,FAO-FAY,166,18
ID003,ID282,0,0,FAO-FAO,66,0
ID003,ID291,0,0,FAO-FAO,217,6
ID003,ID292,0,0,FAO-FAO,206,1
ID003,ID293,13,0,FAO-FAY,285,12
ID003,ID295,0,0.031,FAO-FAO,15,0
ID003,ID296,0,0,FAO-JUV,29,0
ID003,ID297,0,0.051,FAO-JUV,66,5
ID003,ID298,0,0.162,FAO-FAO,35,0
ID003,ID299,0,0,FAO-FAY,186,0
ID003,ID301,0,0,FAO-JUV,189,2
ID003,ID302,0,0,FAO-JUV,49,0
ID003,ID303,1,0.048,FAO-JUV,173,12
ID003,ID304,0,0,FAO-JUV,6,0
ID003,ID305,0,0.37,FAO-JUV,63,8
ID003,ID306,2,0,FAO-JUV,148,2
ID003,ID307,0,0.174,FAO-FAO,107,0
ID003,ID308,0,0.05,FAO-JUV,160,10
ID003,ID309,0,0.228,FAO-JUV,131,6
ID003,ID310,0,0.051,FAO-JUV,98,0
ID003,ID312,0,0,FAO-FAY,174,0
ID003,ID313,0,0.031,FAO-JUV,29,1
ID003,ID314,0,0,FAO-JUV,203,2
ID003,ID315,0,0.036,FAO-JUV,53,0
ID003,ID316,0,0.048,FAO-JUV,196,0
ID003,ID317,11,0.418,FAO-JUV,135,11
ID003,ID318,0,0,FAO-JUV,155,10
ID003,ID319,1,0.109,FAO-JUV,285,7
ID003,ID320,0,0.024,FAO-JUV,24,0
ID003,ID321,0,0,FAO-JUV,49,4
ID003,ID322,0,0.024,FAO-JUV,64,8
ID003,ID323,0,0,FAO-JUV,49,5
ID003,ID324,0,0,FAO-JUV,54,1
ID003,ID325,10,0.058,FAO-JUV,36,4
ID003,ID326,0,0.114,FAO-JUV,111,4
ID003,ID327,0,0.04,FAO-JUV,105,6
ID003,ID328,0,0.024,FAO-JUV,16,4
ID003,ID329,1,0,FAO-JUV,111,3
ID003,ID330,0,0.269,FAO-JUV,141,6
ID003,ID331,0,0.067,FAO-JUV,132,9
ID003,ID332,0,0.048,FAO-FAO,4,0
ID003,ID333,0,0,FAO-JUV,36,0
ID003,ID334,0,0,FAO-FAY,70,0
ID003,ID335,0,0.087,FAO-JUV,20,1
ID003,ID336,0,0,FAO-JUV,196,6
ID003,ID337,0,0,FAO-JUV,1,0
ID003,ID338,0,0.137,FAO-FAO,6,0
ID003,ID339,2,0.089,FAO-JUV,17,1
ID003,ID340,0,0.014,FAO-JUV,22,1
ID003,ID341,0,0.135,FAO-JUV,43,1
ID003,ID343,0,0,FAO-JUV,14,0
ID003,ID345,0,0,FAO-JUV,33,1
ID003,ID346,0,0,FAO-JUV,1,0
ID003,ID349,0,0,FAO-JUV,205,2
ID003,ID350,0,0,FAO-JUV,54,1
ID003,ID352,0,0,FAO-JUV,10,1
ID003,ID356,0,0,FAO-JUV,60,0
ID003,ID359,0,0,FAO-JUV,26,0
ID003,ID360,0,0,FAO-JUV,1,0
ID003,ID361,0,0,FAO-JUV,6,0
ID003,ID365,0,0.082,FAO-FAY,141,0
ID003,ID367,0,0.031,FAO-FAO,28,0
ID003,ID370,0,0,FAO-FAO,64,0
ID003,ID374,0,0.225,FAO-FAO,34,0
ID003,ID375,0,0.149,FAO-JUV,15,1
ID003,ID378,0,0,FAO-JUV,36,1
ID004,ID005,0,0.07,FAO-FAO,178,34
ID004,ID006,0,0.224,FAO-FAO,247,35
ID004,ID007,0,0.219,FAO-FAO,14,2
ID004,ID008,0,0.075,FAO-FAO,25,0
ID004,ID009,0,0.002,FAO-FAO,85,3
ID004,ID010,0,0,FAO-FAY,164,10
ID004,ID011,0,0.167,FAO-FAY,20,3
ID004,ID012,0,0,FAO-FAO,109,1
ID004,ID013,0,0.068,FAO-FAO,247,15
ID004,ID014,0,0,FAO-FAO,73,2
ID004,ID015,0,0.1,FAO-FAY,91,23
ID004,ID016,0,0.014,FAO-FAY,247,1
ID004,ID017,0,0,FAO-FAY,102,31
ID004,ID018,0,0,FAO-FAO,31,0
ID004,ID019,0,0,FAO-FAO,151,10
ID004,ID020,0,0.156,FAO-FAO,247,1
ID004,ID021,0,0.015,FAO-FAO,247,1
ID004,ID022,0,0.214,FAO-FAO,16,2
ID004,ID023,0,0,FAO-FAO,5,1
ID004,ID024,0,0.163,FAO-FAO,4,0
ID004,ID026,0,0.037,FAO-FAY,76,3
ID004,ID027,0,0,FAO-FAO,247,8
ID004,ID029,0,0,FAO-FAY,161,1
ID004,ID030,0,0.062,FAO-FAO,160,5
ID004,ID031,0,0,FAO-FAY,46,8
ID004,ID032,6,0.341,FAO-FAY,247,13
ID004,ID033,0,0,FAO-FAO,168,4
ID004,ID034,0,0.02,FAO-FAY,246,0
ID004,ID035,0,0.079,FAO-FAY,61,19
ID004,ID036,0,0.073,FAO-FAO,14,1
ID004,ID037,0,0.025,FAO-FAO,247,6
ID004,ID038,0,0.119,FAO-FAO,233,10
ID004,ID039,0,0,FAO-FAO,121,1
ID004,ID040,3,0.044,FAO-FAO,247,8
ID004,ID041,0,0,FAO-FAY,231,3
ID004,ID042,2,0,FAO-FAO,190,41
ID004,ID044,0,0.135,FAO-FAO,247,14
ID004,ID045,0,0.065,FAO-FAO,247,6
ID004,ID046,0,0,FAO-FAY,247,5
ID004,ID047,0,0,FAO-FAO,247,9
ID004,ID048,0,0,FAO-FAO,34,8
ID004,ID049,0,0.186,FAO-FAY,133,8
ID004,ID050,0,0,FAO-FAO,88,12
ID004,ID051,0,0.147,FAO-FAY,206,16
ID004,ID052,0,0.027,FAO-FAO,1,0
ID004,ID054,0,0,FAO-FAY,59,0
ID004,ID055,0,0.021,FAO-FAO,24,0
ID004,ID056,1,0.222,FAO-FAO,242,17
ID004,ID057,0,0,FAO-FAO,60,17
ID004,ID058,0,0,FAO-FAO,80,1
ID004,ID060,0,0,FAO-FAY,131,1
ID004,ID061,0,0.233,FAO-FAO,14,2
ID004,ID062,0,0,FAO-FAY,59,0
ID004,ID063,2,0,FAO-FAO,234,43
ID004,ID064,0,0.105,FAO-FAO,247,36
ID004,ID065,0,0.153,FAO-FAO,8,1
ID004,ID066,0,0.039,FAO-FAY,41,8
ID004,ID067,0,0,FAO-FAY,6,2
ID004,ID069,0,0.063,FAO-FAY,3,0
ID004,ID070,0,0.19,FAO-FAY,40,2
ID004,ID071,1,0.039,FAO-FAO,126,36
ID004,ID072,0,0,FAO-FAO,46,17
ID004,ID073,0,0.014,FAO-FAO,155,29
ID004,ID074,2,0.036,FAO-FAO,247,4
ID004,ID081,0,0.094,FAO-FAY,134,3
ID004,ID082,0,0.13,FAO-FAO,247,35
ID004,ID083,0,0,FAO-FAO,49,25
ID004,ID084,2,0.053,FAO-FAY,143,36
ID004,ID085,0,0,FAO-FAO,176,0
ID004,ID086,0,0.02,FAO-FAO,134,0
ID004,ID087,0,0.027,FAO-FAO,160,17
ID004,ID088,0,0.193,FAO-FAO,247,15
ID004,ID089,0,0.011,FAO-FAY,76,19
ID004,ID092,0,0.057,FAO-FAO,247,23
ID004,ID093,0,0.092,FAO-FAO,247,27
ID004,ID094,0,0.165,FAO-FAY,247,16
ID004,ID095,0,0.093,FAO-FAO,247,35
ID004,ID096,0,0,FAO-FAO,125,0
ID004,ID097,0,0.057,FAO-FAO,67,13
ID004,ID098,1,0,FAO-FAO,220,33
ID004,ID099,0,0,FAO-FAY,214,22
ID004,ID100,5,0.083,FAO-FAO,207,31
ID004,ID102,1,0,FAO-FAO,247,19
ID004,ID103,0,0.045,FAO-FAO,247,3
ID004,ID104,0,0.054,FAO-FAO,247,28
ID004,ID105,0,0.093,FAO-FAY,164,0
ID004,ID106,0,0.068,FAO-FAO,76,26
ID004,ID107,0,0,FAO-FAY,247,31
ID004,ID109,0,0,FAO-FAY,47,15
ID004,ID110,0,0.063,FAO-FAO,247,17
ID004,ID111,0,0.018,FAO-FAO,72,33
ID004,ID112,0,0,FAO-FAO,144,12
ID004,ID113,0,0.045,FAO-FAO,34,0
ID004,ID114,0,0.069,FAO-FAO,187,22
ID004,ID115,2,0.002,FAO-FAO,89,13
ID004,ID116,2,0,FAO-FAO,247,8
ID004,ID117,2,0.191,FAO-FAY,196,41
ID004,ID118,0,0,FAO-FAO,13,0
ID004,ID119,0,0.055,FAO-FAY,247,1
ID004,ID120,0,0.042,FAO-FAO,247,10
ID004,ID122,0,0.226,FAO-FAO,30,0
ID004,ID123,0,0,FAO-FAO,247,3
ID004,ID124,0,0,FAO-FAO,141,20
ID004,ID125,0,0,FAO-FAY,127,16
ID004,ID126,0,0,FAO-FAO,247,25
ID004,ID129,0,0,FAO-FAO,161,34
ID004,ID130,2,0,FAO-FAO,247,34
ID004,ID131,0,0.002,FAO-FAY,4,0
ID004,ID132,0,0,FAO-FAY,39,1
ID004,ID133,0,0.055,FAO-FAO,247,6
ID004,ID135,0,0,FAO-JUV,2,1
ID004,ID136,0,0.028,FAO-JUV,38,6
ID004,ID137,0,0,FAO-JUV,75,9
ID004,ID138,0,0.067,FAO-JUV,68,7
ID004,ID139,0,0.06,FAO-JUV,149,12
ID004,ID140,0,0,FAO-JUV,72,14
ID004,ID142,0,0,FAO-JUV,51,5
ID004,ID143,0,0,FAO-FAO,247,8
ID004,ID144,0,0,FAO-FAO,17,0
ID004,ID145,0,0,FAO-JUV,121,2
ID004,ID146,0,0,FAO-JUV,186,0
ID004,ID147,0,0,FAO-JUV,11,3
ID004,ID148,0,0.105,FAO-JUV,27,6
ID004,ID149,0,0,FAO-JUV,28,13
ID004,ID150,0,0,FAO-JUV,95,9
ID004,ID151,0,0.004,FAO-JUV,94,1
ID004,ID152,0,0.117,FAO-JUV,77,0
ID004,ID153,1,0,FAO-JUV,74,13
ID004,ID154,0,0,FAO-JUV,37,3
ID004,ID155,0,0,FAO-JUV,112,7
ID004,ID156,0,0,FAO-FAO,125,0
ID004,ID157,0,0,FAO-FAY,100,1
ID004,ID158,0,0.226,FAO-FAO,54,0
ID004,ID160,1,0.049,FAO-JUV,65,8
ID004,ID161,0,0.005,FAO-JUV,21,8
ID004,ID162,0,0,FAO-JUV,21,4
ID004,ID164,1,0.018,FAO-JUV,49,9
ID004,ID165,0,0,FAO-JUV,54,0
ID004,ID166,0,0,FAO-FAY,114,2
ID004,ID168,0,0.014,FAO-JUV,23,1
ID004,ID169,0,0.179,FAO-JUV,37,0
ID004,ID170,0,0.147,FAO-JUV,14,2
ID004,ID171,0,0.238,FAO-FAY,58,2
ID004,ID173,0,0,FAO-FAY,8,0
ID004,ID174,0,0.045,FAO-FAY,92,0
ID004,ID175,0,0.063,FAO-FAY,157,0
ID004,ID176,0,0,FAO-JUV,14,4
ID004,ID177,0,0.267,FAO-JUV,190,2
ID004,ID178,0,0.234,FAO-JUV,3,1
ID004,ID179,0,0.036,FAO-JUV,44,8
ID004,ID182,0,0,FAO-JUV,3,0
ID004,ID183,0,0,FAO-FAY,238,0
ID004,ID184,0,0.035,FAO-FAO,86,0
ID004,ID186,0,0,FAO-FAO,119,1
ID004,ID187,0,0.246,FAO-FAO,23,0
ID004,ID188,0,0,FAO-JUV,1,1
ID004,ID191,0,0.12,FAO-JUV,45,5
ID004,ID192,0,0,FAO-JUV,15,1
ID004,ID193,0,0,FAO-JUV,4,0
ID004,ID195,0,0.061,FAO-FAY,51,4
ID004,ID198,0,0,FAO-JUV,15,0
ID004,ID199,0,0.069,FAO-JUV,21,0
ID004,ID201,0,0,FAO-FAY,97,1
ID004,ID202,0,0.019,FAO-FAO,1,0
ID004,ID205,0,0.119,FAO-FAO,193,2
ID004,ID206,0,0,FAO-FAO,222,4
ID004,ID208,0,0.063,FAO-FAO,247,0
ID004,ID210,0,0,FAO-JUV,5,0
ID004,ID212,0,0.135,FAO-FAO,7,0
ID004,ID213,0,0,FAO-FAO,21,0
ID004,ID216,0,0.058,FAO-FAO,29,0
ID004,ID217,0,0,FAO-FAY,29,0
ID004,ID218,3,0,FAO-FAY,171,7
ID004,ID219,0,0.117,FAO-FAY,5,0
ID004,ID223,0,0,FAO-FAO,22,0
ID004,ID225,0,0.032,FAO-JUV,19,0
ID004,ID227,0,0,FAO-FAY,67,0
ID004,ID228,0,0,FAO-FAY,150,2
ID004,ID229,0,0,FAO-FAY,145,2
ID004,ID232,0,0,FAO-FAY,3,0
ID004,ID236,0,0.004,FAO-FAO,10,0
ID004,ID238,0,0.066,FAO-FAY,106,1
ID004,ID244,0,0,FAO-FAY,61,4
ID004,ID246,0,0.053,FAO-FAY,11,1
ID004,ID249,0,0.039,FAO-FAY,109,2
ID004,ID254,0,0,FAO-FAY,6,0
ID004,ID256,0,0.109,FAO-FAY,247,2
ID004,ID261,0,0.182,FAO-FAY,89,1
ID004,ID280,0,0.028,FAO-FAO,123,2
ID004,ID281,0,0.08,FAO-FAY,166,7
ID004,ID282,0,0.005,FAO-FAO,66,0
ID004,ID291,0,0.096,FAO-FAO,217,2
ID004,ID292,2,0.081,FAO-FAO,206,5
ID004,ID293,0,0.045,FAO-FAY,247,2
ID004,ID295,0,0.189,FAO-FAO,15,0
ID004,ID296,0,0.12,FAO-JUV,29,1
ID004,ID297,0,0.146,FAO-JUV,66,3
ID004,ID298,0,0.123,FAO-FAO,35,4
ID004,ID299,0,0.027,FAO-FAY,186,0
ID004,ID301,0,0,FAO-JUV,189,3
ID004,ID302,0,0,FAO-JUV,49,0
ID004,ID303,0,0.025,FAO-JUV,173,4
ID004,ID304,0,0,FAO-JUV,6,1
ID004,ID305,0,0.076,FAO-JUV,63,2
ID004,ID306,0,0,FAO-JUV,148,5
ID004,ID307,0,0,FAO-FAO,107,1
ID004,ID308,0,0,FAO-JUV,160,3
ID004,ID309,0,0,FAO-JUV,131,4
ID004,ID310,0,0,FAO-JUV,98,5
ID004,ID312,0,0.001,FAO-FAY,174,0
ID004,ID313,0,0,FAO-JUV,29,1
ID004,ID314,0,0.041,FAO-JUV,203,4
ID004,ID315,0,0.076,FAO-JUV,53,3
ID004,ID316,0,0.084,FAO-JUV,196,6
ID004,ID317,0,0.091,FAO-JUV,135,3
ID004,ID318,0,0,FAO-JUV,155,2
ID004,ID319,0,0,FAO-JUV,247,6
ID004,ID320,0,0.139,FAO-JUV,24,0
ID004,ID321,0,0,FAO-JUV,49,2
ID004,ID322,0,0,FAO-JUV,64,2
ID004,ID323,0,0.097,FAO-JUV,49,0
ID004,ID324,0,0.074,FAO-JUV,54,1
ID004,ID325,0,0,FAO-JUV,36,1
ID004,ID326,0,0.128,FAO-JUV,111,1
ID004,ID327,0,0.063,FAO-JUV,105,2
ID004,ID328,0,0.13,FAO-JUV,16,1
ID004,ID329,0,0,FAO-JUV,111,2
ID004,ID330,0,0.044,FAO-JUV,141,2
ID004,ID331,0,0.057,FAO-JUV,132,1
ID004,ID332,0,0.128,FAO-FAO,4,0
ID004,ID333,0,0.02,FAO-JUV,36,0
ID004,ID334,0,0.17,FAO-FAY,70,0
ID004,ID335,0,0.036,FAO-JUV,20,0
ID004,ID336,0,0.054,FAO-JUV,196,2
ID004,ID337,0,0,FAO-JUV,1,0
ID004,ID338,0,0.002,FAO-FAO,6,0
ID004,ID339,0,0,FAO-JUV,17,0
ID004,ID340,0,0.018,FAO-JUV,22,0
ID004,ID341,0,0,FAO-JUV,43,0
ID004,ID343,0,0.006,FAO-JUV,14,0
ID004,ID345,0,0.111,FAO-JUV,33,0
ID004,ID346,0,0,FAO-JUV,1,0
ID004,ID349,0,0,FAO-JUV,205,0
ID004,ID350,0,0.002,FAO-JUV,54,0
ID004,ID352,0,0.04,FAO-JUV,10,0
ID004,ID356,0,0.046,FAO-JUV,60,0
ID004,ID359,0,0,FAO-JUV,26,0
ID004,ID360,0,0,FAO-JUV,1,0
ID004,ID361,0,0,FAO-JUV,6,0
ID004,ID365,0,0,FAO-FAY,141,0
ID004,ID367,0,0,FAO-FAO,28,0
ID004,ID370,0,0,FAO-FAO,64,0
ID004,ID374,0,0,FAO-FAO,34,0
ID004,ID375,0,0.069,FAO-JUV,15,0
ID004,ID378,0,0.14,FAO-JUV,36,0
ID005,ID006,0,0,FAO-FAO,178,31
ID005,ID007,0,0,FAO-FAO,14,1
ID005,ID008,0,0.03,FAO-FAO,25,0
ID005,ID009,0,0,FAO-FAO,85,0
ID005,ID010,0,0.145,FAO-FAY,164,11
ID005,ID011,0,0,FAO-FAY,20,2
ID005,ID012,0,0.166,FAO-FAO,109,1
ID005,ID013,0,0,FAO-FAO,178,10
ID005,ID014,0,0,FAO-FAO,73,1
ID005,ID015,0,0.056,FAO-FAY,91,19
ID005,ID016,0,0,FAO-FAY,178,3
ID005,ID017,0,0.065,FAO-FAY,102,25
ID005,ID018,0,0.267,FAO-FAO,31,0
ID005,ID019,0,0,FAO-FAO,151,9
ID005,ID020,0,0.058,FAO-FAO,178,0
ID005,ID021,0,0.096,FAO-FAO,178,3
ID005,ID022,0,0,FAO-FAO,16,2
ID005,ID023,0,0,FAO-FAO,5,0
ID005,ID024,0,0.052,FAO-FAO,4,0
ID005,ID026,0,0,FAO-FAY,76,5
ID005,ID027,0,0.087,FAO-FAO,178,0
ID005,ID029,0,0,FAO-FAY,161,1
ID005,ID030,0,0,FAO-FAO,160,0
ID005,ID031,2,0,FAO-FAY,46,10
ID005,ID032,0,0.105,FAO-FAY,178,10
ID005,ID033,0,0,FAO-FAO,168,0
ID005,ID034,0,0,FAO-FAY,178,2
ID005,ID035,0,0,FAO-FAY,61,19
ID005,ID036,0,0.025,FAO-FAO,14,2
ID005,ID037,0,0.018,FAO-FAO,178,5
ID005,ID038,0,0.134,FAO-FAO,178,0
ID005,ID039,0,0,FAO-FAO,121,0
ID005,ID040,0,0.039,FAO-FAO,178,3
ID005,ID041,0,0.075,FAO-FAY,178,3
ID005,ID042,3,0.158,FAO-FAO,178,37
ID005,ID044,0,0.075,FAO-FAO,178,11
ID005,ID045,0,0,FAO-FAO,178,3
ID005,ID046,0,0.043,FAO-FAY,178,4
ID005,ID047,0,0.224,FAO-FAO,178,0
ID005,ID048,0,0,FAO-FAO,34,9
ID005,ID049,0,0.169,FAO-FAY,133,8
ID005,ID050,0,0.156,FAO-FAO,88,12
ID005,ID051,0,0.178,FAO-FAY,178,12
ID005,ID052,0,0,FAO-FAO,1,0
ID005,ID054,0,0,FAO-FAY,59,2
ID005,ID055,0,0.128,FAO-FAO,24,0
ID005,ID056,0,0.123,FAO-FAO,178,20
ID005,ID057,0,0,FAO-FAO,60,13
ID005,ID058,0,0.282,FAO-FAO,80,0
ID005,ID060,0,0.14,FAO-FAY,131,2
ID005,ID061,0,0.041,FAO-FAO,14,2
ID005,ID062,0,0.05,FAO-FAY,59,2
ID005,ID063,2,0.13,FAO-FAO,178,35
ID005,ID064,3,0.054,FAO-FAO,178,30
ID005,ID065,0,0.103,FAO-FAO,8,1
ID005,ID066,0,0.016,FAO-FAY,41,9
ID005,ID067,0,0,FAO-FAY,6,1
ID005,ID069,0,0,FAO-FAY,3,0
ID005,ID070,0,0.324,FAO-FAY,40,4
ID005,ID071,0,0,FAO-FAO,126,26
ID005,ID072,0,0,FAO-FAO,46,18
ID005,ID073,0,0,FAO-FAO,155,25
ID005,ID074,0,0.063,FAO-FAO,178,0
ID005,ID081,0,0,FAO-FAY,134,3
ID005,ID082,0,0,FAO-FAO,178,27
ID005,ID083,0,0.077,FAO-FAO,49,20
ID005,ID084,1,0,FAO-FAY,143,28
ID005,ID085,0,0.019,FAO-FAO,176,0
ID005,ID086,0,0.016,FAO-FAO,134,0
ID005,ID087,0,0,FAO-FAO,160,14
ID005,ID088,0,0,FAO-FAO,178,11
ID005,ID089,0,0.032,FAO-FAY,76,16
ID005,ID092,0,0.032,FAO-FAO,178,14
ID005,ID093,0,0.132,FAO-FAO,178,19
ID005,ID094,2,0.023,FAO-FAY,178,13
ID005,ID095,0,0.217,FAO-FAO,178,20
ID005,ID096,0,0.092,FAO-FAO,125,0
ID005,ID097,3,0.17,FAO-FAO,67,10
ID005,ID098,0,0.174,FAO-FAO,178,22
ID005,ID099,0,0.007,FAO-FAY,178,18
ID005,ID100,0,0.056,FAO-FAO,178,21
ID005,ID102,0,0.148,FAO-FAO,178,14
ID005,ID103,0,0,FAO-FAO,178,0
ID005,ID104,0,0.148,FAO-FAO,178,19
ID005,ID105,0,0.008,FAO-FAY,164,0
ID005,ID106,0,0.024,FAO-FAO,76,19
ID005,ID107,0,0,FAO-FAY,178,24
ID005,ID109,0,0.073,FAO-FAY,47,12
